Seller Address,Buyer Address,Volume of Trades (USD)
0x4731d443d38ac829fbac5151e0aacf7c6891e3a1,0x904d0c5fe8429e4774b770e9143455dc752e6c37,114078.5327
0x50e01433711f0cde93d09856405f64a579fa5244,0x4467b367dafadbe7df9acc14254341741bc09a74,112768.1244
0xce011d292ca5bad4119cf2eb10a1b487caf6d26d,0xcf98db5095cc46fe38854f2c8a611c75cb5ec9ed,112730.5152
0x2baf181424c4918d255f8274bc06f048aa5d7f10,0x03ee34d2a0999670349994f1781e0f147aee47e6,111388.2574
0x4be59960661e988786c69f453d6335b87e01f6dd,0x62b4eab05fc1e35bdd2e1775d0f0b34b5222c2a0,109246.7997
0x62b4eab05fc1e35bdd2e1775d0f0b34b5222c2a0,0x4be59960661e988786c69f453d6335b87e01f6dd,109164.6579
0xa40d3baa5b705bc12bc3b15ccc9f4febf3ce527d,0x7f5232cbcad68bb9552ad53d6e8bbfc26485c26f,108827.8376
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x9e917dc189587c72095800f370576bf712581056,107128.6848
0xef97c92c47a76756cf8f33fb8b227cd8ebd7638d,0x6009303f26c0101022cb68d6cb95d46a8f6100a3,105192.2626
0x46327e0f320cbbd6e4fcffa284d09b6708ce7dd7,0xd28c91afc7b0001e2314219d24eac02430b754b3,104605.3393
0x04ee22568b4abbff87a6827bc4f801b81d99146b,0xc7eec1cd320bbe4348dcefb0e0aeda21b75d81b3,102153.6255
0x7f5232cbcad68bb9552ad53d6e8bbfc26485c26f,0xa40d3baa5b705bc12bc3b15ccc9f4febf3ce527d,101161.0693
0x6009303f26c0101022cb68d6cb95d46a8f6100a3,0xef97c92c47a76756cf8f33fb8b227cd8ebd7638d,100915.2756
0x759e08c2c832b2ecb0baf2f8aa15fe2d6556e117,0x2351c0b610351d75ab60c781a91914149656e027,96423.58558
0xd28c91afc7b0001e2314219d24eac02430b754b3,0x46327e0f320cbbd6e4fcffa284d09b6708ce7dd7,96113.84762
0x2351c0b610351d75ab60c781a91914149656e027,0x759e08c2c832b2ecb0baf2f8aa15fe2d6556e117,95102.75706
0x1e44b7de14477bbbe400350fe43b8c1b1c6a3055,0xae0844a76d473b97711a5cae9c3ee4c0eea43e4b,94637.43343
0xc228c2206a7c527110e14c36c961d856ddd6f76c,0xc228c2206a7c527110e14c36c961d856ddd6f76c,94212.27127
0x511269bdefdc57cbbb35e180e9bbe72b945c125b,0x496ad050f8a2bb95ee777241647c1c7e366680b2,94017.00743
0xae0844a76d473b97711a5cae9c3ee4c0eea43e4b,0x1e44b7de14477bbbe400350fe43b8c1b1c6a3055,93870.4014
0x34dcff13573adffd9295bee143a62674e675f578,0x34dcff13573adffd9295bee143a62674e675f578,92342.44888
0x1e6c2d786bc1ce71e8fc27451c31ba6713c00f23,0x60bf7345c25c3a4adff3cab299f9ae58a56a85f2,91893.55127
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x4c6b83ca1c59781fab57790a46281bbd93e539fe,91667.32673
0x9983a9f83574b14a6614dfdd7779b5340ef55763,0x9983a9f83574b14a6614dfdd7779b5340ef55763,90962.59344
0x6ad244466777fb941917deab621e922b1feadd85,0x6314c60bf8e74ac0167dbaf6726a57ad62845233,90300.42827
0x60bf7345c25c3a4adff3cab299f9ae58a56a85f2,0x1e6c2d786bc1ce71e8fc27451c31ba6713c00f23,90210.51919
0xf4c5c637417116e8ad1a0f5a9e8be1acbe5d64af,0x1ffcda7d596dbb1a14af14b63bd8f04a44f65280,89955.99963
0xd620047912a440deb9bb58cd124d6fa9b18a5bf9,0xd620047912a440deb9bb58cd124d6fa9b18a5bf9,89657.81022
0x1ffcda7d596dbb1a14af14b63bd8f04a44f65280,0xf4c5c637417116e8ad1a0f5a9e8be1acbe5d64af,87410.84721
0xf64755efb65dd3097f51a529c6c702ad00aebcc4,0xf64755efb65dd3097f51a529c6c702ad00aebcc4,87228.99365
0xd4c277bb042dea989a45cc87ff9cc48e49a058ed,0x1ee491d2b892d1e157e1e3f91bb3f7f9523e787c,85758.7375
0xa99a76dddbb9678bc33f39919bc76d279c680c89,0xeb10bb2e5039b6ba3e6f809f28af22e527fe68cf,85582.30121
0x03ee34d2a0999670349994f1781e0f147aee47e6,0x2baf181424c4918d255f8274bc06f048aa5d7f10,85293.13163
0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,0xb3e08599ac57666be68dbb3d311b9c607900a83b,85121.66235
0x899b2685c26f51d9f15933f2c26706c2f24c6b85,0xf5657e38ec3a7f7ca7e76eed86e776d11485b8c5,84353.56757
0x3c33b5cc2d94a9469c774d3df02007dd4520353f,0x3c33b5cc2d94a9469c774d3df02007dd4520353f,84220.3307
0x1ee491d2b892d1e157e1e3f91bb3f7f9523e787c,0xd4c277bb042dea989a45cc87ff9cc48e49a058ed,82411.14757
0x0000000000000000000000000000000000000000,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,82386.34259
0xf5657e38ec3a7f7ca7e76eed86e776d11485b8c5,0x899b2685c26f51d9f15933f2c26706c2f24c6b85,82199.28652
0xb3e08599ac57666be68dbb3d311b9c607900a83b,0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,80214.17768
0x6ad244466777fb941917deab621e922b1feadd85,0x2ca212af7e65631d46a1cf406427f257d2976a71,78809.7732
0xf4ed8aafc9bcae35db4ca9705c950f190b7d1e92,0x4a405fe076d864770a06065279925826db75bffc,78339.2325
0x4a405fe076d864770a06065279925826db75bffc,0xf4ed8aafc9bcae35db4ca9705c950f190b7d1e92,77498.44507
0x12a14175fab56acbdcfb1d64d5f7903bdc27e536,0xfbe0c704adeb25ccf2d813caa3f400e1d2a2c6dc,71487.31315
0xeae01bacff826b2e873e1e9dd58ad5efdc7c73d0,0xc32d78d45d5efeb017455c1313c8b3d55455c5a8,71006.79066
0xfbe0c704adeb25ccf2d813caa3f400e1d2a2c6dc,0x12a14175fab56acbdcfb1d64d5f7903bdc27e536,70531.881
0xbb6101475240234e13e815fa4a7f1238ca2fefdf,0xa8a51ad712215449d125cba1dc215910df1887fc,69770.77472
0xce01af5f1dc916511301a5bb0a830b082ce6ff35,0xa1570397116d27e75a2cd308f9288663c657922d,68325.31896
0x096613d944e54cf2cec6d219d645e5b2a2c185ef,0xa8a51ad712215449d125cba1dc215910df1887fc,68236.99754
0xa8a51ad712215449d125cba1dc215910df1887fc,0x97c7d94d01bcbc41b80ef7cc8c5bebc3d11c6a20,67243.73702
0xa1570397116d27e75a2cd308f9288663c657922d,0xce01af5f1dc916511301a5bb0a830b082ce6ff35,67172.83426
0xc32d78d45d5efeb017455c1313c8b3d55455c5a8,0xeae01bacff826b2e873e1e9dd58ad5efdc7c73d0,66784.1741
0x588d7360840401f9e9170bf4cd58983adfefa18b,0x7cb5a9af1b7af0e02a42290f45a8ce54c6c938da,66435.18356
0x72475aff709ed17124062d140aef947125555860,0xd7aec5870160287bda34477d4aef73802da777a6,66423.42069
0xa8a51ad712215449d125cba1dc215910df1887fc,0x5e1416e0ec35b47a6b7687c5e783e9b98a83dd45,65526.58902
0x164ca843c174061ff81ad8a8092c699d6e87ce69,0x043a9144f8eb32ce0e023a4cb4e1086695a5bff7,65359.65763
0x043a9144f8eb32ce0e023a4cb4e1086695a5bff7,0x164ca843c174061ff81ad8a8092c699d6e87ce69,64442.04267
0x56178626332fc530561535eeaa914b863aa455f2,0x857f876490b63bdc7605165e0df568ae54f72d8e,64097.72835
0x4453b686b8489ae0f66e07aadb19eb67f9854cbe,0xc13498338f42e53ead25048294993ef887dea860,63550.34112
0x7cb5a9af1b7af0e02a42290f45a8ce54c6c938da,0x588d7360840401f9e9170bf4cd58983adfefa18b,62826.35877
0xd7aec5870160287bda34477d4aef73802da777a6,0x72475aff709ed17124062d140aef947125555860,61996.79774
0xc13498338f42e53ead25048294993ef887dea860,0x4453b686b8489ae0f66e07aadb19eb67f9854cbe,59859.28595
0x4f96144387c19894e281b70f5346e16b4b2ecddc,0x0192fd3256a1fdcb2f41377862125ad4d4c8f01b,58841.27685
0xb700823966b8b32152dd286e487483c9c4bdbe25,0xf97e9727d8e7db7aa8f006d1742d107cf9411412,58758.26931
0xe1ecf8b963ca999f523c4e3b232b75ea2a643c52,0x03ee34d2a0999670349994f1781e0f147aee47e6,57012.26027
0xfc95c6e764575c96ca8cd03ee9d64c9e218655a3,0x2d8d75d4ba64efda74eead05ac6127df4e46efa9,56365.71206
0x0192fd3256a1fdcb2f41377862125ad4d4c8f01b,0x4f96144387c19894e281b70f5346e16b4b2ecddc,56083.89683
0xe253649344a76fdb3d6e72c1de5cfc33e6a37161,0x4546efb37aba9bff6055ed756dc177fec729df26,53058.60954
0x4546efb37aba9bff6055ed756dc177fec729df26,0xe253649344a76fdb3d6e72c1de5cfc33e6a37161,51943.78649
0x8b3020100065c857d96747c3012a381c74f40bdf,0x1cf52710061e55edabccf691ae8f54b05fee6ffe,51766.39935
0xcedabd24f084df49a1abb56783d404c943e503db,0xd7e630afcf128feb8b9071a8412914478c00c22a,51752.78309
0x3267fe6ef41352e05d8ba8a87afdd9bad2feb046,0xd392b1e762bca945b19508909c8172102445ad37,51246.13391
0xd392b1e762bca945b19508909c8172102445ad37,0x3267fe6ef41352e05d8ba8a87afdd9bad2feb046,51246.13391
0x1cf52710061e55edabccf691ae8f54b05fee6ffe,0x8b3020100065c857d96747c3012a381c74f40bdf,49736.06796
0x7457c7a76afe42d018e253a22f7e68b51daf0778,0x71563489ed5365eb4360065196cc9fee22936284,49264.82317
0x68e28d925d79f40348e32f2213860fbd4bd314c6,0x4d8fa68702c28868f339ad28c9406f739d810cd2,49012.52613
0x5b164144ab65a75a8e4c04aaf2f237aec667dd25,0xb700823966b8b32152dd286e487483c9c4bdbe25,48093.14451
0x4d8fa68702c28868f339ad28c9406f739d810cd2,0x68e28d925d79f40348e32f2213860fbd4bd314c6,48015.60691
0x71563489ed5365eb4360065196cc9fee22936284,0x7457c7a76afe42d018e253a22f7e68b51daf0778,47691.68882
0xb8abfaa6652493d1eae8f7cab16c7c3edd2f551a,0x1efdcdcb68ee0af88591bd8d944c9caf1936ca28,47169.82265
0x03ee34d2a0999670349994f1781e0f147aee47e6,0xe1ecf8b963ca999f523c4e3b232b75ea2a643c52,47113.2336
0xd30391e21741c54c32987bcfca3d880e6d261cb0,0x32fedea027b7eb6d42c47479de3962ccca56900d,46817.53442
0x3146ab46c55670defea1320cbefe6f38792260ef,0x4fa37b481830c1a14f82edb061a647f8291a2989,46798.68731
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x8c0d2b62f133db265ec8554282ee60eca0fd5a9e,46513.71877
0xe764ccc9a518182e8a0994cc822ebc859ae20ac6,0x511269bdefdc57cbbb35e180e9bbe72b945c125b,43188.84103
0x6ad244466777fb941917deab621e922b1feadd85,0x9d218f087b90c73ade362e7d3bc7cbd50145736a,42933.6214
0x4fa37b481830c1a14f82edb061a647f8291a2989,0x3146ab46c55670defea1320cbefe6f38792260ef,42861.94574
0xfc95c6e764575c96ca8cd03ee9d64c9e218655a3,0x5d9049fccf5ae287ca2472713bb7fc6325dc7876,41662.19657
0x25d3563f8675028e36889453519d98e685ee1630,0x575f1eb641bb7090712d340f965018e06a35297b,40886.44884
0x575f1eb641bb7090712d340f965018e06a35297b,0x25d3563f8675028e36889453519d98e685ee1630,40231.43827
0x4353faf689f04cb8ae3f694902b179586f5c5cfb,0xc741c34dfefccc74f4a3cc0f37a95b60d440a50f,39759.59302
0x6ad244466777fb941917deab621e922b1feadd85,0xec6286fb381761a4637305926a7ac215a2a50be8,39722.90392
0xc741c34dfefccc74f4a3cc0f37a95b60d440a50f,0x4353faf689f04cb8ae3f694902b179586f5c5cfb,37415.17989
0x768cf3c53789dcbaa4ac1e97ed69f06e27123ae8,0x768cf3c53789dcbaa4ac1e97ed69f06e27123ae8,37323.58347
0x46492e5a5ff44f4ee579de328afa33c6360a5512,0x46492e5a5ff44f4ee579de328afa33c6360a5512,36598.03178
0xc70a41400c73268b632cce86b9eb307961624f5f,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,36085.74646
0x33febdd23598b8957e93a4a766953e01cb18082e,0x2233ec626227be16c092931f6cc3c40283ab20a6,35965.17753
0x2233ec626227be16c092931f6cc3c40283ab20a6,0x33febdd23598b8957e93a4a766953e01cb18082e,35965.17753
0x903afe6bebd6f748e5eeb5412c589e6db0fdee9f,0xb7df441be91c7e5afa26b2176fd2decf64102f46,35555.99443
0xb7df441be91c7e5afa26b2176fd2decf64102f46,0x903afe6bebd6f748e5eeb5412c589e6db0fdee9f,35555.99443
0xaf184b4cbc73a9ca2f51c4a4d80ed67a2578e9f4,0xa8a51ad712215449d125cba1dc215910df1887fc,35310.31961
0x7c78155c0a6a4dc4da3aeaa32c89019b3964f719,0x03ee34d2a0999670349994f1781e0f147aee47e6,34716.63952
0xef086a32c8b09721cfbdba8c32abe7f14716321a,0x83b6fa157cd1008841f1267b351043b3e007b90e,34644.05764
0xff301f3b4a51a1948ae021c77379d5dd56f1377d,0x0cec743b8ce4ef8802cac0e5df18a180ed8402a7,34532.30957
0x83b6fa157cd1008841f1267b351043b3e007b90e,0xef086a32c8b09721cfbdba8c32abe7f14716321a,34256.77651
0xc7eec1cd320bbe4348dcefb0e0aeda21b75d81b3,0xe1ecf8b963ca999f523c4e3b232b75ea2a643c52,34024.17431
0x75fd2794f5aa2ca66e64edc9f809bb3c59b345f2,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,33857.37387
0x11360f0c5552443b33720a44408aba01a809905e,0x6ad244466777fb941917deab621e922b1feadd85,32554.29313
0xa99a76dddbb9678bc33f39919bc76d279c680c89,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,31865.52461
0x7fbeaca8294771734b34911a108d1e36126863fc,0xf1df7c1dcd709151a7247aa3c4a6b31846bcf632,31651.68739
0xf1df7c1dcd709151a7247aa3c4a6b31846bcf632,0x7fbeaca8294771734b34911a108d1e36126863fc,31651.68739
0x2dd9c09a1b2fa93f2e1c47a9275a63e8733d8753,0x2558cd23f434bd5f77dad7320bc8e21cee6e592b,31547.76236
0xa11308ddbe29d6a90744fcec7198bf98c4d8b203,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,31226.23872
0xb700823966b8b32152dd286e487483c9c4bdbe25,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,30772.44882
0x0aee15a818d2f5400c6d341cf116bcabe1a1e3e5,0x166d2f940dcee40cc25b909b196fd62e04a8019f,29775.12577
0x6fde6adc8cf245ac0be1930fcb6d90f12038ce23,0xd1439d48547bcfb2ff97977f8d0bb976ced31103,29662.93884
0xd1439d48547bcfb2ff97977f8d0bb976ced31103,0x6fde6adc8cf245ac0be1930fcb6d90f12038ce23,29662.93884
0x166d2f940dcee40cc25b909b196fd62e04a8019f,0x0aee15a818d2f5400c6d341cf116bcabe1a1e3e5,29489.43913
0x2558cd23f434bd5f77dad7320bc8e21cee6e592b,0x2dd9c09a1b2fa93f2e1c47a9275a63e8733d8753,29288.96589
0xeae4e5e57ad0271b6381a767c92cb49716560a03,0xaa281be4a98fbf4aea4d24932e499cd7e3627b27,28661.24361
0x15c1146fe36522187f548aca09b04d2575039f8a,0x24d32644137e2bc36f3d039977c83e5cd489f809,28550.81478
0x81ff98fef0d56cf95cae74332968bda0e3f6a231,0x4106fe0db5e1a22bf1cb9df0a1fad572df9dc835,28501.04718
0xa422bfff5daba6eeefaff84debf609edf0868c5f,0x6ad244466777fb941917deab621e922b1feadd85,28399.06196
0x58dee8158ae5981790c290db514edebf6e2ef365,0x44ea70dfe4fe4f84b0bfd4e33f1f465991f7b84d,28314.91985
0x24d32644137e2bc36f3d039977c83e5cd489f809,0x15c1146fe36522187f548aca09b04d2575039f8a,28290.25978
0x70f47a9e4d25f211088758cb57baab50d520521f,0x46492e5a5ff44f4ee579de328afa33c6360a5512,28109.36228
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x5338035c008ea8c4b850052bc8dad6a33dc2206c,28068.38717
0xe45227805a729302535adf5d456fce6768b35d27,0xa7106b4089e6f3f267d23abc02c9a862dcd7316e,27913.85643
0xfbfa3ac031b3968f0e798b1764f6b7cef1146ee1,0x6773b347cf1beb34e63693494b77604b201c2bcb,27856.51609
0x6773b347cf1beb34e63693494b77604b201c2bcb,0xfbfa3ac031b3968f0e798b1764f6b7cef1146ee1,27854.69453
0x4106fe0db5e1a22bf1cb9df0a1fad572df9dc835,0x81ff98fef0d56cf95cae74332968bda0e3f6a231,27613.29062
0xea5abc1a1689984ebfdc41130886bdaeb5c24078,0xc543330faaea16cf42d2973658e0036285b2ee25,27417.66412
0x768cf3c53789dcbaa4ac1e97ed69f06e27123ae8,0x46492e5a5ff44f4ee579de328afa33c6360a5512,27197.68428
0x2329a3412ba3e49be47274a72383839bbf1cde88,0xa9552226ba53c5dfce2ff3cfae86d83dce529444,27104.07902
0x44ea70dfe4fe4f84b0bfd4e33f1f465991f7b84d,0x58dee8158ae5981790c290db514edebf6e2ef365,26998.2281
0x1057082e1b03966d5e49995dcde4a3cd7324f2e9,0xf370ccc082e919550edd8f4e332a46cf98c30033,26758.98501
0xf370ccc082e919550edd8f4e332a46cf98c30033,0x1057082e1b03966d5e49995dcde4a3cd7324f2e9,26758.98501
0xaa281be4a98fbf4aea4d24932e499cd7e3627b27,0xeae4e5e57ad0271b6381a767c92cb49716560a03,26346.93483
0xbb777059731726fb990fac2687fa6c1f2924d4cd,0x71fb48f6d9b023b095efb392a1da359c873a0d46,26272.65733
0x1f02927c61f97246b19b27bfb18977fbbccc86d4,0xb77ff8e412135f5a41196326eeee611bf248197f,25975.41183
0x46492e5a5ff44f4ee579de328afa33c6360a5512,0x70f47a9e4d25f211088758cb57baab50d520521f,25849.42364
0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,0x45c2cb53a900200b1a019951814b894d3973430b,25779.79517
0x45c2cb53a900200b1a019951814b894d3973430b,0x7f85cf44e446a4b1aace2a28774e88cd6d4e3441,25774.84695
0xb18982d9cac175723a46b601d9ec481aba67c99f,0x6ea2062752fca80044899a494edf6d24d1565856,25767.40738
0x71fb48f6d9b023b095efb392a1da359c873a0d46,0xbb777059731726fb990fac2687fa6c1f2924d4cd,25509.40017
0x7c4227a017c1f21f6f365fe3e4c3e8a817ec26f9,0x3adcc198269f9cf1a63a324c4a5d91cd639d8f79,24386.44149
0x14a3059c497d2028fb8f088ccf0203e172ca4db2,0x9039c4dbd70a082edf68c5ac53af16222dbb2c2d,24324.23935
0x6ad244466777fb941917deab621e922b1feadd85,0x31837aaf36961274a04b915697fdfca1af31a0c7,24313.62824
0x3adcc198269f9cf1a63a324c4a5d91cd639d8f79,0x7c4227a017c1f21f6f365fe3e4c3e8a817ec26f9,24017.73906
0x9039c4dbd70a082edf68c5ac53af16222dbb2c2d,0x14a3059c497d2028fb8f088ccf0203e172ca4db2,23423.51887
0x5026642b1784de26c8e1cda525d18cf2c91bbd93,0x3a7e59ea8a022a95700f403c343aaa336b221cb6,23306.86738
0x4dcbb1fe5983ad5b44dc661273a4f11ca812f8b8,0x0ccf123c8cdc23dd022c1a25d45e4f54d5399ac1,23245.96041
0x6543406707dc546ca8991aea0d6accd48a2f0721,0x2742dede8b8844f7ff51950ea8c209333d03b7d2,23097.74091
0x2742dede8b8844f7ff51950ea8c209333d03b7d2,0x6543406707dc546ca8991aea0d6accd48a2f0721,23097.74091
0xba6eb5d402d7e8e100a1ef309c8355a7fa7bac5d,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,23093.54903
0x46492e5a5ff44f4ee579de328afa33c6360a5512,0xd46b72aa6c5b7655f93fd08a659464f66f934a69,22973.35611
0xd40e33c57be57fac5d51766447838ee31e7f4101,0x768cf3c53789dcbaa4ac1e97ed69f06e27123ae8,22853.05794
0xf370358251292a6f9c0c1c0c727ddad6887011f8,0x5051b2ab4119fa8d186abbeb6e747c2ec59b672f,22835.92316
0x33febdd23598b8957e93a4a766953e01cb18082e,0xe8c8e7e0e8eeb6551845e21632cef051f235587e,22763.24781
0xe8c8e7e0e8eeb6551845e21632cef051f235587e,0x33febdd23598b8957e93a4a766953e01cb18082e,22763.24781
0x5051b2ab4119fa8d186abbeb6e747c2ec59b672f,0xf370358251292a6f9c0c1c0c727ddad6887011f8,22596.30466
0x6635b65305d9e126be6b17b44d6e5140d971bd8b,0x13fefdd563a930f07b1ac8a2227acc27c3c12946,22350.70106
0x93243bf5f577c1e325987862267d0314f72e0050,0xc01a7742c40ec01fd2836838eadde46f9d0b0099,22329.26035
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x5a7a6b69c6382000fd35711fd28440f415417318,22297.87829
0x2c8fd9866c5b302cfce117c799bba122afd365d7,0x3c5d1dc97a64063aaa1469e16a6da6475d165efd,22272.28673
0x6ad244466777fb941917deab621e922b1feadd85,0x256b4fb1ad00a7e6f130beffa33e435eb1f65b74,22119.84637
0x3c5d1dc97a64063aaa1469e16a6da6475d165efd,0x2c8fd9866c5b302cfce117c799bba122afd365d7,21889.60929
0x69b0f2fccc4a9f48e18efc4228bbe8eb9d31bb15,0xb5a546435079e7083b758ad3ebf5414b77e7e20f,21847.60929
0xeae4e5e57ad0271b6381a767c92cb49716560a03,0xdef42617121c804ed65210e98b7f03dd3c60a003,21537.15245
0xec605c0f9a7a2371e78409d9a734c366faf35efe,0x71d90d3f41322f58ce8f7ea1abf14332e5c50804,21469.70481
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x46e449a3f88d0e35b4520bc36e8dfda195c896b0,21316.7706
0xc1a608391fb307e68e8e824e6b5abe2bdfcc22aa,0xe906cd2293cc0c903cc50033b4df876405e5933e,21219.72098
0xc7eec1cd320bbe4348dcefb0e0aeda21b75d81b3,0x04ee22568b4abbff87a6827bc4f801b81d99146b,21119.19619
0x59d484a88823f90c25b7d6278a1d86116aee223d,0x051858fc4fe71a2c8ff254237969881be369bc9e,21098.06235
0x71d90d3f41322f58ce8f7ea1abf14332e5c50804,0xec605c0f9a7a2371e78409d9a734c366faf35efe,21050.6301
0xc5b0d67b004563d633ba58a198441e992a12b04d,0x5555da4ee0134450d2250b694776fa38926a7782,20836.62765
0xdef42617121c804ed65210e98b7f03dd3c60a003,0xeae4e5e57ad0271b6381a767c92cb49716560a03,20826.87919
0xe906cd2293cc0c903cc50033b4df876405e5933e,0xc1a608391fb307e68e8e824e6b5abe2bdfcc22aa,20750.85023
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0xd5d4aafb3b2217607e5b5b5526eb6932f8df130f,20734.78085
0x9c1d8cd7c7a319e0dded1c2dd36444d52bf4d776,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,20525.0576
0x2eb73cdf547e81789edd0d2670ae8bf045d52e0d,0x8d48e5794e054001db3dc5c9e94050299e6d1636,20415.57684
0xcb0d58cbb09fb8accefc2843f537c155203d58c4,0xa12c5c80d594e78f7bdef9842aa234b65339bd21,20352.7729
0x469adaf766fb35f1a3c2569fe8c57a50f4b39131,0x905c1ca2ac32ee0799e4aa31927f1166a93f3b17,20352.72499
0xcc0f37d22bacbf4786806dee82d3ec628807cc03,0x2558cd23f434bd5f77dad7320bc8e21cee6e592b,20339.90365
0xb249e040adf5fbe3796edd2803d025f23c31f29b,0x9f1f46a075aa48632e2e55b6b9c70a252a6ec4a4,20333.04687
0xb5a546435079e7083b758ad3ebf5414b77e7e20f,0x69b0f2fccc4a9f48e18efc4228bbe8eb9d31bb15,19828.70762
0x1e6c2d786bc1ce71e8fc27451c31ba6713c00f23,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,19725.13591
0x2558cd23f434bd5f77dad7320bc8e21cee6e592b,0xcc0f37d22bacbf4786806dee82d3ec628807cc03,19684.09218
0xe3dbc37f19c9496c81c6e19d656029a607193cf8,0xc02caad03884c2bb5821218a82a29cdd46ef683b,19580.43804
0x03ee34d2a0999670349994f1781e0f147aee47e6,0x7c78155c0a6a4dc4da3aeaa32c89019b3964f719,19454.31036
0x70f47a9e4d25f211088758cb57baab50d520521f,0x768cf3c53789dcbaa4ac1e97ed69f06e27123ae8,19027.9726
0xe97549cc77ec7e270d64f8fa7325166d05528696,0xa255c9694c9a45536770573aaa2d2ac6d93ea914,18977.92845
0x04fafcf7c776f8e7d2835654e3826001d96195d6,0x3ee35b46221459df96e8dc8cdd5470326073da1a,18934.58447
0x1964f9cffa39ce77611b44dddd21a22290a5283c,0x56dd5bbede9bfdb10a2845c4d70d4a2950163044,18845.42779
0x46492e5a5ff44f4ee579de328afa33c6360a5512,0x768cf3c53789dcbaa4ac1e97ed69f06e27123ae8,18814.30039
0xb6f6b9aa69d6dfd8039b35f0c49463f27696d437,0x4f876b28118dd5db102c34b168f63381ccde5628,18752.65381
0x4f876b28118dd5db102c34b168f63381ccde5628,0xb6f6b9aa69d6dfd8039b35f0c49463f27696d437,18716.66023
0xa255c9694c9a45536770573aaa2d2ac6d93ea914,0xe97549cc77ec7e270d64f8fa7325166d05528696,18509.36495
0x1efdcdcb68ee0af88591bd8d944c9caf1936ca28,0x2c6452ba2f50b4b7acf7143b8d8577ba871532e8,18498.23694
0xf6ff1185019ea87f65fdff4ca3a0cad255cd2ec2,0x6165fd87c1bc73a4c44b23934e9136fd92df5b01,18168.49397
0x76686847a10a6d88f3bc890b4f7ab3dfad2e57d5,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,18146.77909
0x3a7e59ea8a022a95700f403c343aaa336b221cb6,0x5026642b1784de26c8e1cda525d18cf2c91bbd93,17990.97005
0x3246bf9f8ea28125a672361afcd9caa9ff2609f0,0x6ad244466777fb941917deab621e922b1feadd85,17971.62054
0x49c3feafddaefc3bed06f4ff87ce86610c2c1076,0xa683c1b815997a7fa38f6178c84675fc4c79ac2b,17949.62508
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0x95b1bbb14de26cf08a832108b4b13c1443bbe09f,17809.31992
0x142668dc89e7e69ce985643ad3759fa8c518a884,0x7d21d6f8e03746bef7fb64710c1569505f76dc18,17804.17292
0x142ec4245e4e64b975fd0a5596be8abcc0378888,0x13fefdd563a930f07b1ac8a2227acc27c3c12946,17686.1695
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0xa01ea2c9ef393beb78410df3529e60de330a9807,17437.41684
0x37f3e6f424d81296088efc5854b01eee5ef4d0ba,0x9e0a23bb4823d81f6b52e4ef34fb309943bdb317,17383.60705
0x9e0a23bb4823d81f6b52e4ef34fb309943bdb317,0x37f3e6f424d81296088efc5854b01eee5ef4d0ba,17383.60705
0x768cf3c53789dcbaa4ac1e97ed69f06e27123ae8,0xd46b72aa6c5b7655f93fd08a659464f66f934a69,17153.71858
0x41ebaeb7025784a336020ce969710e252c1fc3ee,0xef3398709aa0de1a3edc741b19065b62ce400003,16865.38212
0xd46b72aa6c5b7655f93fd08a659464f66f934a69,0x46492e5a5ff44f4ee579de328afa33c6360a5512,16853.40707
0x079f0d65712e44178a9a6219864dfbbac7ee3b28,0x6ad984f5edbace7c1af75d36dea18d36c8c2286e,16751.48452
0xa99a76dddbb9678bc33f39919bc76d279c680c89,0x020ca66c30bec2c4fe3861a94e4db4a498a35872,16711.86038
0x6ad244466777fb941917deab621e922b1feadd85,0xb9eb79e3e735ee636255dd8d65872a1287744e33,16616.88965
0x2da526dd9d389f89bea8fd42c30e97d4ff7d04de,0x2ce86df5a76d292a474cd61992b5fd26d0392bf6,16412.09893
0xb22f534191c5df8170848ea657a8546540b29760,0x83c8f28c26bf6aaca652df1dbbe0e1b56f8baba2,16402.10645
0xadbab4f38ff9dcd71886f43b148bcad4a3081fb9,0xa0acd401dde7caf2683c9bc03b0f093570d2575d,16184.4346
